Iteration,ACS_time,ACS_dist,Elitist_time,Elitist_dist,MaxMin_time,MaxMin_dist
1,0.02213764190673828,2423.4819747288448,0.022729158401489258,2423.4819747288448,0.02220463752746582,2423.4819747288443
1,0.02131509780883789,2658.7589596504095,0.02166438102722168,2658.758959650409,0.021401166915893555,2658.758959650409
1,0.02110767364501953,2438.758428644266,0.0218198299407959,2438.758428644266,0.021447420120239258,2436.824630768223
1,0.021610021591186523,2269.5953872262885,0.021551847457885742,2269.595387226289,0.02142333984375,2269.5953872262885
1,0.021659374237060547,3044.6128399405534,0.022458791732788086,2884.3983591327,0.02215862274169922,3073.132418452693
1,0.021727561950683594,2206.836805291995,0.021596908569335938,2206.836805291995,0.021392107009887695,2206.836805291995
1,0.021335840225219727,2116.7917007492056,0.021794795989990234,2116.791700749206,0.021656513214111328,2116.791700749206
1,0.021793842315673828,1790.1931200157717,0.02126789093017578,1790.193120015772,0.020939350128173828,1790.1931200157717
1,0.021254539489746094,2475.432674569057,0.02216815948486328,2475.432674569057,0.021687746047973633,2475.432674569057
1,0.021788358688354492,1851.8098361347656,0.021733999252319336,1851.8098361347656,0.021553516387939453,1851.8098361347656
1,0.0211489200592041,2112.5074341977056,0.021667003631591797,2085.9848428500804,0.021764516830444336,2074.143190026322
1,0.022030115127563477,2299.218684489007,0.0221097469329834,2321.1684902291695,0.021539926528930664,2299.218684489007
1,0.021572113037109375,2581.041573503804,0.02237081527709961,2581.041573503804,0.021854162216186523,2581.0415735038036
1,0.021485328674316406,1888.709082989416,0.021955490112304688,1888.7090829894162,0.02234363555908203,1888.709082989416
1,0.021711349487304688,2030.7700889862335,0.022090911865234375,2030.7700889862335,0.022174596786499023,2030.7700889862333
1,0.021829843521118164,1998.6393917275623,0.02181077003479004,1998.639391727562,0.021478891372680664,1998.639391727562
1,0.020902395248413086,2194.1833961874736,0.02187657356262207,2176.071095581161,0.0217130184173584,2231.6407903945915
1,0.02117300033569336,1884.806260856621,0.021501779556274414,1884.8062608566208,0.021526336669921875,1884.8062608566206
1,0.022078752517700195,2428.483115125215,0.022321701049804688,2428.483115125215,0.0224301815032959,2436.4157033299057
1,0.021727800369262695,1992.440457900484,0.021550416946411133,1992.4404579004843,0.02150416374206543,1992.440457900484
2,0.0827639102935791,2767.13189608079,0.08049321174621582,2990.1710079260497,0.08273053169250488,2698.5499747172476
2,0.07959651947021484,3208.4343706424365,0.07851552963256836,3243.694264645341,0.07887148857116699,2979.305333076416
2,0.08034467697143555,3416.675942781285,0.08026456832885742,3241.294190027039,0.08030128479003906,3284.2117476249095
2,0.08132696151733398,3132.913331904095,0.08074831962585449,3218.3205060337846,0.08061861991882324,2993.821528114515
2,0.08150911331176758,3737.997480694027,0.08104062080383301,3953.5801635278503,0.08177971839904785,3496.8293137592086
2,0.08118557929992676,3383.2661821075617,0.08069777488708496,3530.79309670272,0.0817725658416748,3172.8826632753285
2,0.08008980751037598,3354.6553106426486,0.07890534400939941,3605.1119446392104,0.07909011840820312,3266.855280644697
2,0.08035469055175781,3771.7019123282735,0.08064746856689453,3640.227266901179,0.08023929595947266,3311.971034642385
2,0.08171343803405762,3890.5642270887606,0.0803530216217041,3724.385415669645,0.08126187324523926,3617.572791625108
2,0.08080863952636719,3686.1019348922264,0.07940959930419922,3756.3756452221623,0.08035683631896973,3588.542424112851
2,0.08046460151672363,2983.405292629984,0.08006048202514648,2988.33200598035,0.08101511001586914,2780.3347409463054
2,0.07875299453735352,3420.67464816462,0.07811999320983887,3331.5373129011127,0.0789954662322998,3190.781856018078
2,0.08160257339477539,3501.5276803173883,0.08184146881103516,3427.730359370159,0.08185887336730957,3399.0153153237347
2,0.08070063591003418,3183.460864173613,0.0800774097442627,3267.4044328573445,0.08036947250366211,2965.6469115690893
2,0.07917475700378418,2542.5758410398403,0.07840847969055176,2655.618079071079,0.07905149459838867,2505.728963863625
2,0.08156347274780273,3786.577965424459,0.08046221733093262,3719.854655318066,0.08190369606018066,3567.3698194115277
2,0.08186912536621094,3484.3666472566347,0.08182954788208008,3375.5320769672644,0.08183002471923828,3472.122393656471
2,0.08084344863891602,2828.635405134508,0.07970857620239258,3151.988539514292,0.08016180992126465,2852.8044743685887
2,0.07961249351501465,3890.377288181457,0.07909417152404785,3738.761182978909,0.0797576904296875,3488.70266802547
2,0.08058309555053711,3227.827198957789,0.08022189140319824,3303.2569501276103,0.08052325248718262,3023.8044637450507
3,0.1810297966003418,4032.630378087828,0.18006491661071777,4102.492596890067,0.18142914772033691,3497.9510430612945
3,0.18390536308288574,5291.661222092738,0.18359971046447754,5308.420678938867,0.18476653099060059,4371.361205439294
3,0.18250346183776855,4453.398786637815,0.18347644805908203,4356.176070262868,0.18482661247253418,4049.030229117314
3,0.18726849555969238,4664.656638405129,0.19006609916687012,4477.428960823531,0.18984079360961914,4136.958547456651
3,0.18689870834350586,3786.8871503890814,0.1858351230621338,3923.951652934017,0.18470001220703125,3356.153714517349
3,0.18306636810302734,4513.787018807994,0.18332552909851074,4562.644997210652,0.18560051918029785,3940.8964650180114
3,0.18422675132751465,4639.613479065628,0.18413066864013672,4490.745378626051,0.18580985069274902,3739.1677514930825
3,0.1776595115661621,4824.01329594186,0.17758655548095703,4531.790194346813,0.1816401481628418,3959.7993867229575
3,0.18194913864135742,3616.2058861199494,0.1830296516418457,3748.1974212291784,0.18358755111694336,3274.111775820729
3,0.18276023864746094,4679.528543903195,0.1815810203552246,4179.764547078802,0.1841444969177246,3859.8260384184296
3,0.18103790283203125,4756.018395900224,0.18000459671020508,4608.489819575666,0.18288564682006836,4314.540144567922
3,0.1819617748260498,4282.853532124761,0.18190503120422363,4609.741789833034,0.18292021751403809,4289.401044773888
3,0.18286848068237305,4661.6211300331815,0.18088531494140625,4439.250027981121,0.1839618682861328,4095.4631309604724
3,0.1827995777130127,4792.117778840658,0.18250107765197754,4398.727514710336,0.18398618698120117,4109.793191310719
3,0.18096280097961426,4409.082238505409,0.18064093589782715,4327.758447147763,0.18398451805114746,3759.8084342354105
3,0.18478751182556152,4564.009540019773,0.185227632522583,4278.794180383716,0.185776948928833,4329.687658411957
3,0.18208074569702148,4347.94342311972,0.18119311332702637,4220.193376385104,0.1851365566253662,3583.3079187297703
3,0.1840813159942627,4635.99830666852,0.18447589874267578,4321.987301189025,0.18562865257263184,4031.9680961223694
3,0.18369245529174805,3884.0451297229706,0.1825270652770996,3756.628188858652,0.18610048294067383,3289.287210774819
3,0.1843125820159912,4479.129503155961,0.1838243007659912,4338.200879240183,0.1863846778869629,3622.911472379037
4,0.3370027542114258,5124.921964108904,0.33596086502075195,5185.030285994003,0.33898305892944336,4328.874470340093
4,0.33905553817749023,5215.905233830159,0.3307323455810547,5965.889563931681,0.3386573791503906,4709.682329003999
4,0.33498525619506836,5079.343939570489,0.3343842029571533,5075.93823055207,0.33805346488952637,4588.895459908537
4,0.3390493392944336,4820.967632695135,0.3424415588378906,5139.187143709607,0.3429388999938965,4350.113768552285
4,0.33530402183532715,5078.5209432013435,0.3313479423522949,5353.614167562366,0.3365774154663086,4409.130268704715
4,0.3327805995941162,5149.686052477448,0.3336489200592041,5277.326780307831,0.33779382705688477,4505.334754673409
4,0.3282325267791748,5976.422544293336,0.32854175567626953,5723.917287688048,0.33324265480041504,5054.028829965533
4,0.33382272720336914,5589.788242495449,0.33217883110046387,6027.568257949713,0.3372225761413574,4873.544684567041
4,0.3339700698852539,5436.704304318218,0.3321385383605957,5451.053371804912,0.3388328552246094,4726.056103112072
4,0.3323788642883301,5319.124154122749,0.3346996307373047,5447.361508115999,0.33690762519836426,5025.865762999413
4,0.338761568069458,5736.502704794699,0.332303524017334,5023.896301226089,0.33794665336608887,4219.585771069171
4,0.3341190814971924,5265.20741049555,0.33461761474609375,5199.4626600440215,0.33704257011413574,4575.909254452652
4,0.33328843116760254,4851.332424996311,0.33292603492736816,4870.306687415165,0.33701658248901367,3716.287544562074
4,0.33476781845092773,5485.33741153375,0.3373596668243408,5084.239091007011,0.3371429443359375,4780.470473985154
4,0.33241748809814453,5498.763651958018,0.33007383346557617,5672.455641742538,0.3360743522644043,5117.27003069611
4,0.33272671699523926,5385.590632049585,0.3371410369873047,5225.9824510689305,0.33716464042663574,4601.26411691842
4,0.3326127529144287,4727.002900910181,0.33057069778442383,4751.080466386328,0.3384571075439453,3658.1395673238912
4,0.33170104026794434,5275.658527974824,0.33182525634765625,5441.958608499884,0.3364853858947754,4618.267050656719
4,0.3350803852081299,5564.920960290937,0.33487892150878906,5631.040900371941,0.3380897045135498,4674.011427705783
4,0.33341479301452637,5388.701952580046,0.3329765796661377,5469.4609558251595,0.3371899127960205,4671.530772412499
5,0.5323643684387207,6794.584349370292,0.5332601070404053,6526.896531325487,0.5438747406005859,5521.046513129407
5,0.5355410575866699,6534.3221132907765,0.5392673015594482,6493.579924775229,0.544762372970581,5244.072788333865
5,0.541165828704834,5534.647627625694,0.5421755313873291,6175.002469437049,0.5481612682342529,5155.565140891272
5,0.5328428745269775,6142.104284886056,0.5349442958831787,6348.58753118316,0.5408718585968018,5223.895384294442
5,0.5338807106018066,6321.937153960985,0.5367779731750488,6117.6109836959195,0.5444936752319336,5435.442389602487
5,0.5518538951873779,6313.418289347528,0.5474462509155273,6567.936959826023,0.5505213737487793,5295.66240860707
5,0.5429978370666504,6031.924088426086,0.5385007858276367,6057.166485052361,0.5461015701293945,5087.0351887869
5,0.5384128093719482,6580.093774298816,0.5393095016479492,6233.028769019958,0.5501558780670166,5077.40601239241
5,0.5374782085418701,5590.67828151133,0.5374367237091064,6115.194935820505,0.5476429462432861,5116.897272166927
5,0.5429835319519043,5892.547372580945,0.541679859161377,6039.922068912646,0.5491597652435303,5006.762672491323
5,0.5366828441619873,5737.717014255315,0.5396914482116699,5926.399700071128,0.5459384918212891,5159.535184636129
5,0.5409238338470459,6034.577073668439,0.5415515899658203,5763.4321954205325,0.5567059516906738,5486.6672312259125
5,0.5311329364776611,5889.4632676706005,0.5310840606689453,5737.916763811935,0.5439870357513428,4757.640100847681
5,0.5406827926635742,6228.753790339685,0.5369265079498291,6244.581922376012,0.5454285144805908,5065.654990240397
5,0.5364320278167725,6658.224939215954,0.5399830341339111,6329.636596665426,0.5438146591186523,4920.371368095173
5,0.5452237129211426,5952.786372145657,0.5470476150512695,6235.250931648475,0.5532171726226807,5077.482894054794
5,0.5380113124847412,6076.357789703506,0.5397794246673584,6162.547970889804,0.5483715534210205,5203.831114528315
5,0.5411298274993896,6440.6024451223475,0.5419399738311768,5973.266269817102,0.5490875244140625,5043.861538153455
5,0.5449163913726807,5592.737910456498,0.5435254573822021,5806.683279323164,0.5505836009979248,4842.728252564448
5,0.5361771583557129,5484.070127750817,0.5389361381530762,5390.067686950947,0.5464646816253662,4859.360367617221
6,0.8065731525421143,7057.755730617668,0.809868574142456,7155.918301475079,0.817608118057251,5389.578842865573
6,0.807487964630127,6932.738391162647,0.8074469566345215,6512.926829458602,0.8227145671844482,5671.333615920769
6,0.811377763748169,7493.291718582069,0.8074958324432373,7586.985925668814,0.8279340267181396,6149.035257597784
6,0.8071870803833008,6767.490945087613,0.8084402084350586,6636.467739006048,0.8209903240203857,5736.665120057705
6,0.8083570003509521,7444.938715164254,0.8337357044219971,7400.447854070334,0.8202552795410156,6222.171836594299
6,0.8551223278045654,7081.405204595174,0.8440756797790527,6894.516491921279,0.8376402854919434,5977.732669069835
6,0.8285748958587646,6999.818864585801,0.8346850872039795,6983.461789290353,0.8251819610595703,6140.091332891799
6,0.8282346725463867,7138.129217946316,0.8233792781829834,6731.769918283091,0.8482174873352051,5989.438908428508
6,0.8057844638824463,6816.237015218488,0.808203935623169,6806.153614836872,0.82063889503479,5706.136997799585
6,0.8001625537872314,7472.562559428623,0.8260982036590576,6878.208906522382,0.82039475440979,6144.059117760971
6,0.808082103729248,7332.846276833572,0.8426914215087891,7216.774304310652,0.8785450458526611,6311.66645680665
6,0.8127105236053467,7660.899904620863,0.8108060359954834,7826.103898397514,0.8227174282073975,6205.025767027169
6,0.8006043434143066,6774.677273038743,0.7972440719604492,6947.420965417929,0.8148889541625977,5747.729777712621
6,0.8114798069000244,7192.789697388619,0.8095686435699463,7206.699448535926,0.8232409954071045,6028.438982672599
6,0.8013122081756592,6931.189220499411,0.7983536720275879,6513.696544960978,0.8171017169952393,5547.517050294995
6,0.8133735656738281,8033.685748881212,0.8144292831420898,7453.066397209455,0.8246736526489258,6464.38854948485
6,0.8006525039672852,7295.442615867492,0.8001749515533447,7066.373566103889,0.8150155544281006,6084.709955604171
6,0.8029232025146484,7869.066288885832,0.8040697574615479,8137.421152843168,0.8182368278503418,6418.0649859497835
6,0.8094844818115234,7141.088365961892,0.8093137741088867,7358.789968813744,0.8212196826934814,6206.02786496162
6,0.8092572689056396,6243.691020910749,0.8053009510040283,6588.914806111393,0.818326473236084,5200.943016329506
7,1.1381158828735352,7975.487683203156,1.141899824142456,7996.368816287157,1.1575379371643066,6645.133810781114
7,1.1290652751922607,8219.371286802483,1.137704610824585,8082.12380705414,1.1515817642211914,6552.261568106664
7,1.1452994346618652,7575.869234181951,1.1448009014129639,7753.265600099073,1.1642694473266602,6326.669282382639
7,1.147643804550171,7796.010830373492,1.142869472503662,7660.265451813705,1.1651639938354492,6544.3507914855045
7,1.1228587627410889,8301.996573652581,1.1320362091064453,8715.429588234083,1.1437711715698242,6891.04577659831
7,1.1403586864471436,8723.373464569308,1.1443819999694824,8950.432511230718,1.1581699848175049,6818.520783568877
7,1.1434071063995361,8176.061310475554,1.1434409618377686,7865.621290277746,1.1571502685546875,6186.200793700026
7,1.1488711833953857,8632.04481450328,1.1494207382202148,8257.717240243963,1.159165859222412,6599.466585548415
7,1.144026756286621,7757.394715937137,1.1441700458526611,7355.690340953685,1.16697096824646,6288.754938792088
7,1.1355609893798828,7545.192023388847,1.138753890991211,7343.814165507269,1.1565558910369873,6227.915401943871
7,1.133094072341919,7760.341431615642,1.1495201587677002,7864.6209535565395,1.1583211421966553,6522.623764268192
7,1.1358015537261963,7710.403743816919,1.1380937099456787,7666.78537300563,1.1526446342468262,6620.514528475055
7,1.1411211490631104,7789.314049998114,1.1418192386627197,7231.532272860671,1.1536428928375244,6318.519461061587
7,1.1304008960723877,8064.319243047455,1.1303815841674805,8844.453551027947,1.1454012393951416,6705.830706755198
7,1.1447288990020752,6735.1931517180465,1.1434736251831055,6864.807212562205,1.161377191543579,5602.988144267823
7,1.1471467018127441,7934.875715536643,1.137115478515625,8027.955920192418,1.155240774154663,6175.074064076787
7,1.1430046558380127,7818.50771090924,1.136857032775879,8123.99759526814,1.1554615497589111,6517.086504311669
7,1.1299505233764648,8407.427202856516,1.1411256790161133,8529.915447074813,1.1552746295928955,6870.354842252309
7,1.1419048309326172,7611.883812860814,1.144418716430664,8197.58078333385,1.1621801853179932,6574.642078535769
7,1.140899896621704,7617.81393753659,1.1426455974578857,7749.501303620609,1.1594960689544678,5877.020723678208
8,1.5539000034332275,7589.318573939518,1.5548090934753418,8681.703708562742,1.5708749294281006,6101.771052710049
8,1.5311591625213623,8631.712161359388,1.535017967224121,8456.033607126164,1.5556955337524414,6759.538601016486
8,1.5526080131530762,9168.10147324414,1.6145219802856445,8985.323410819166,1.6400718688964844,6902.406456181898
8,1.5840539932250977,8539.852038183084,1.6198060512542725,8176.006661686824,1.571885585784912,6906.172355831101
8,1.5146160125732422,8645.378975024081,1.5179030895233154,8214.860935106033,1.5519440174102783,7143.10032862033
8,1.5526134967803955,9255.439126579564,1.5420734882354736,8668.4086331476,1.5857551097869873,7737.480265933535
8,1.557105541229248,8987.97841659346,1.5540680885314941,8851.328800574405,1.5743114948272705,7078.181298915878
8,1.570805311203003,9299.088403333513,1.5556614398956299,8466.649220474561,1.5765912532806396,7142.268134421319
8,1.532874345779419,8675.0704986915,1.53621244430542,8640.171531581731,1.5625247955322266,7089.033168695708
8,1.5335943698883057,8266.05253355149,1.545560359954834,8478.493354455213,1.5641634464263916,6824.5974747713335
8,1.5485575199127197,8816.071841187388,1.550283670425415,8811.995889294969,1.5944528579711914,6970.390823530053
8,1.5499534606933594,7934.779925364828,1.5563337802886963,8350.074011449367,1.564068078994751,6093.8168351599215
8,1.551105260848999,8988.997565019936,1.5440397262573242,9159.178024016164,1.5690338611602783,6925.398697934796
8,1.5502662658691406,8274.099010096656,1.5500309467315674,8389.560917714974,1.5727484226226807,6565.0634579505395
8,1.5394055843353271,8127.5565394298255,1.5400421619415283,7687.556153592396,1.5676405429840088,6844.040768100466
8,1.542210578918457,8974.88669485731,1.5442514419555664,8645.299709849609,1.5645925998687744,6549.303753807993
8,1.5343413352966309,8264.589587864019,1.5369327068328857,8563.85746838595,1.56178879737854,7036.509794192769
8,1.5270507335662842,8430.441650346393,1.5267376899719238,8860.382766437546,1.5559682846069336,6944.808608433074
8,1.5475561618804932,8225.837525046933,1.5502753257751465,8592.383411392382,1.5707480907440186,6466.799143058764
8,1.5358784198760986,8251.580459633038,1.5315907001495361,8321.268030361454,1.5604026317596436,6363.895471338663
9,2.037769079208374,9138.943545933867,2.04083251953125,8710.904746570684,2.0715842247009277,6966.427384857944
9,2.0385971069335938,9659.774014555142,2.032484292984009,9727.237602197125,2.0691471099853516,7593.227979021791
9,2.0300381183624268,9673.492328726497,2.0244336128234863,9149.183290386922,2.069934606552124,7246.316115583963
9,2.038149118423462,9450.325280616047,2.036648988723755,9369.269245959014,2.052583694458008,7507.119684470942
9,2.0433828830718994,9218.55699427282,2.051269292831421,9175.260285239709,2.064505100250244,7608.937157926311
9,2.0244832038879395,9889.827934429022,2.017594575881958,9928.178316050235,2.0519020557403564,7622.621643946636
9,2.0224878787994385,9501.545686988824,2.0208168029785156,9175.701567274853,2.053927183151245,7786.962116401148
9,2.0286056995391846,9258.87559987398,2.033249855041504,9372.611192426028,2.0617260932922363,7365.138390080473
9,2.027998685836792,8410.629371940498,2.0307297706604004,9118.735172933302,2.0758886337280273,7238.244428186114
9,2.0370562076568604,9073.862434102915,2.0284993648529053,9244.722822538008,2.060579299926758,7829.924950164834
9,2.041180372238159,8760.221470309425,2.0389435291290283,9775.667323002048,2.056406259536743,6910.276937697311
9,2.0405235290527344,9061.275439817577,2.048743724822998,8934.544844671875,2.0703063011169434,7127.266814010631
9,2.0289134979248047,9315.111655073575,2.029021739959717,9151.319530308414,2.056368112564087,7635.3994790916995
9,2.0416252613067627,9444.89125842474,2.044750690460205,9709.948585794182,2.0783393383026123,7416.012188966138
9,2.0606577396392822,9460.590942602192,2.063310384750366,9420.53370152278,2.080583333969116,7915.295475559536
9,2.024402141571045,8910.162545778823,2.045933961868286,9449.728014319488,2.0631625652313232,7495.16111398294
9,2.028928756713867,9354.788186998154,2.0266783237457275,9086.768336702204,2.0762932300567627,7021.426292909371
9,2.0334343910217285,9768.86738075249,2.0271430015563965,9303.265391001365,2.0614664554595947,7695.5631377172895
9,2.048661708831787,9546.337730799,2.0225470066070557,9480.592050226205,2.055199384689331,7994.771672367534
9,2.0211915969848633,10472.312676092535,2.0451998710632324,10187.331639558093,2.05086612701416,7980.757784901997
10,2.6181042194366455,9972.73584104802,2.5913350582122803,10216.456841891313,2.6385769844055176,7920.480539941827
10,2.6078102588653564,10374.244785999252,2.608654260635376,10260.491828302189,2.64516019821167,7677.689717328371
10,2.596703290939331,10231.875621003464,2.59735369682312,9821.068026819432,2.6442699432373047,7360.313634600922
10,2.590245246887207,10670.834487743728,2.6097099781036377,10835.26338792781,2.6229629516601562,8087.651853518097
10,2.600661277770996,10240.560157571503,2.6264469623565674,10275.568617142573,2.6466610431671143,8043.16301055619
10,2.6128485202789307,10267.837926099111,2.6074752807617188,9499.39114901845,2.655801773071289,7250.547054839449
10,2.651463747024536,9188.441908157074,2.6182804107666016,9855.754624652356,2.6837427616119385,7828.007924904979
10,2.6028552055358887,10209.817388596939,2.6110475063323975,10013.220146047524,2.642437219619751,8124.278511918843
10,2.6098132133483887,10176.453046354243,2.626399278640747,10222.57705486455,2.6517515182495117,7416.89214538341
10,2.595917224884033,9890.334586076326,2.5919947624206543,10423.454702943074,2.6267271041870117,7784.7183539553625
10,2.5976598262786865,10394.95760612351,2.6179986000061035,10122.427617298137,2.640082836151123,7516.062764743271
10,2.6017727851867676,9770.112530391902,2.606113910675049,10192.718490287321,2.640044689178467,7769.621831151373
10,2.6533701419830322,9702.726491242025,2.622157335281372,10139.58008599538,2.6709656715393066,7556.465597722813
10,2.637113332748413,10279.476442848058,2.618727445602417,10061.11705411782,2.6535727977752686,7906.5318619527125
10,2.6185667514801025,9046.857639198708,2.6237783432006836,9702.737497704225,2.6469743251800537,7259.728539438309
10,2.59413743019104,9931.904863638243,2.6194851398468018,9725.731643598208,2.640202283859253,7089.05529811079
10,2.590017795562744,10563.622474893615,2.6059134006500244,10549.813277391655,2.643876075744629,8232.926239794537
10,2.596534490585327,10189.11545602505,2.5918033123016357,10410.38698745804,2.637087106704712,8068.015032472896
10,2.600846529006958,10015.741220874494,2.599870443344116,10038.45021324355,2.6361470222473145,7247.446670028828
10,2.595075845718384,9777.796597114018,2.60772442817688,9940.081760059056,2.643813371658325,7939.698306670297
